Timestamp,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_20,SMA_50,RSI,sentiment
2024-05-28 10:30:00-04:00,191.6300048828125,191.77000427246094,191.13009643554688,191.6199951171875,5008372,0.0,0.0,AAPL,189.83624343872071,190.55818817138672,63.11974035990192,0.0
2024-05-28 11:30:00-04:00,191.61000061035156,191.9499969482422,191.05999755859375,191.2550048828125,4381780,0.0,0.0,AAPL,189.83049392700195,190.58389038085937,60.10524326810295,0.0
2024-05-28 12:30:00-04:00,191.2501983642578,191.45899963378906,190.86000061035156,190.875,3205058,0.0,0.0,AAPL,189.84424362182617,190.59496826171875,63.87256629121534,0.0
2024-05-28 13:30:00-04:00,190.875,190.9600067138672,189.64999389648438,189.72979736328125,4766217,0.0,0.0,AAPL,189.7837387084961,190.58936431884766,62.248946308340734,0.0
2024-05-28 14:30:00-04:00,189.72500610351562,189.8699951171875,189.10000610351562,189.53280639648438,5144489,0.0,0.0,AAPL,189.71137924194335,190.58147247314454,61.41681511677468,0.0
2024-05-28 15:30:00-04:00,189.53799438476562,190.10000610351562,189.3300018310547,190.10000610351562,4991097,0.0,0.0,AAPL,189.76387939453124,190.5857727050781,69.37003379981024,0.0
2024-05-29 09:30:00-04:00,189.50999450683594,192.2469940185547,189.50999450683594,191.85000610351562,12968690,0.0,0.0,AAPL,189.8838798522949,190.62477294921874,65.79796270125205,0.0
2024-05-29 10:30:00-04:00,191.84890747070312,192.24000549316406,191.125,191.48370361328125,6819860,0.0,0.0,AAPL,189.98181533813477,190.6514450073242,59.54886189772037,0.0
2024-05-29 11:30:00-04:00,191.48500061035156,191.77999877929688,191.0800018310547,191.75999450683594,4646271,0.0,0.0,AAPL,190.13780975341797,190.6927047729492,59.64148505690274,0.0
2024-05-29 12:30:00-04:00,191.7624969482422,192.02999877929688,191.5030059814453,191.7949981689453,3262501,0.0,0.0,AAPL,190.3423095703125,190.73280487060546,59.64096878731026,0.0
2024-05-29 13:30:00-04:00,191.7899932861328,191.97000122070312,191.30999755859375,191.5601043701172,4166095,0.0,0.0,AAPL,190.539315032959,190.77030700683594,59.89290615693251,0.0
2024-05-29 14:30:00-04:00,191.55999755859375,191.6300048828125,190.72000122070312,191.13999938964844,4716309,0.0,0.0,AAPL,190.75081481933594,190.79950714111328,57.012189529762544,0.0
2024-05-29 15:30:00-04:00,191.13999938964844,191.2100067138672,189.95989990234375,190.3699951171875,6936004,0.0,0.0,AAPL,190.79331436157227,190.80474090576172,52.265185938060505,0.0
2024-05-30 09:30:00-04:00,190.78500366210938,192.10000610351562,190.6300048828125,191.44500732421875,11192477,0.0,0.0,AAPL,190.85956497192382,190.83504119873047,48.71749580995775,0.0
2024-05-30 10:30:00-04:00,191.4499969482422,191.82400512695312,191.0,191.69500732421875,5533218,0.0,0.0,AAPL,190.92532043457032,190.83684143066407,50.47888278866423,0.0
2024-05-30 11:30:00-04:00,191.6699981689453,191.75,191.10000610351562,191.25999450683594,2975839,0.0,0.0,AAPL,190.96757049560546,190.83844146728515,50.03157181283997,0.0
2024-05-30 12:30:00-04:00,191.25999450683594,192.13999938964844,191.2050018310547,192.07870483398438,3757523,0.0,0.0,AAPL,191.06400604248046,190.8567156982422,57.215825311277705,0.0
2024-05-30 13:30:00-04:00,192.0800018310547,192.17999267578125,191.36000061035156,191.53500366210938,3362017,0.0,0.0,AAPL,191.1362564086914,190.85811584472657,61.66270371728595,0.0
2024-05-30 14:30:00-04:00,191.5366973876953,191.8000030517578,191.41000366210938,191.56500244140625,4143522,0.0,0.0,AAPL,191.21450653076172,190.8612158203125,63.41873314875044,0.0
2024-05-30 15:30:00-04:00,191.5800018310547,191.83999633789062,190.85000610351562,191.2899932861328,6616325,0.0,0.0,AAPL,191.19700622558594,190.8607357788086,58.172938870898435,0.0
2024-05-31 09:30:00-04:00,191.44000244140625,192.57000732421875,191.27000427246094,191.69000244140625,10359581,0.0,0.0,AAPL,191.20050659179688,190.87293579101564,48.65090882891785,0.0
2024-05-31 10:30:00-04:00,191.69000244140625,191.97000122070312,190.10000610351562,190.41000366210938,6925875,0.0,0.0,AAPL,191.15825653076172,190.83693572998047,42.155616795091326,0.0
2024-05-31 11:30:00-04:00,190.38999938964844,190.7073974609375,189.91000366210938,190.19720458984375,4332092,0.0,0.0,AAPL,191.1243667602539,190.79522583007812,38.475439461146706,0.0
2024-05-31 12:30:00-04:00,190.1999969482422,190.58999633789062,189.91000366210938,190.57000732421875,3119084,0.0,0.0,AAPL,191.16637725830077,190.76304412841796,41.3951883109784,0.0
2024-05-31 13:30:00-04:00,190.57000732421875,190.82000732421875,190.3800048828125,190.55499267578125,2877661,0.0,0.0,AAPL,191.2174865722656,190.72694396972656,42.71465827875217,0.0
2024-05-31 14:30:00-04:00,190.5500030517578,191.26980590820312,190.3300018310547,191.02999877929688,6023627,0.0,0.0,AAPL,191.26398620605468,190.69724395751953,49.20897916726102,0.0
2024-05-31 15:30:00-04:00,191.02000427246094,192.49000549316406,190.89999389648438,192.47000122070312,9872872,0.0,0.0,AAPL,191.29498596191405,190.69604400634765,63.77400487603736,0.0
2024-06-03 09:30:00-04:00,192.97999572753906,194.99000549316406,192.52999877929688,194.8350067138672,14806084,0.0,0.0,AAPL,191.46255111694336,190.74554412841798,69.01701171149425,0.0
2024-06-03 10:30:00-04:00,194.8300018310547,194.9199981689453,193.5800018310547,194.1300048828125,6469352,0.0,0.0,AAPL,191.5810516357422,190.7738442993164,62.99625699980129,0.0
2024-06-03 11:30:00-04:00,194.1199951171875,194.38999938964844,193.24000549316406,193.28939819335938,4781872,0.0,0.0,AAPL,191.6557716369629,190.7968322753906,60.381997948564226,0.0
2024-06-03 12:30:00-04:00,193.27999877929688,193.82640075683594,192.83999633789062,193.7899932861328,4233538,0.0,0.0,AAPL,191.76726608276368,190.84023223876954,59.049120593081255,0.0
2024-06-03 13:30:00-04:00,193.75999450683594,194.05499267578125,193.08999633789062,193.10000610351562,3561086,0.0,0.0,AAPL,191.86526641845703,190.8748324584961,58.1494948082369,0.0
2024-06-03 14:30:00-04:00,193.10000610351562,193.52000427246094,192.91009521484375,193.35400390625,3785048,0.0,0.0,AAPL,192.01446685791015,190.92991241455078,59.103558372907045,0.0
2024-06-03 15:30:00-04:00,193.36000061035156,194.11000061035156,193.27999877929688,194.08999633789062,5118764,0.0,0.0,AAPL,192.14671630859374,190.99291442871095,63.609663624348634,0.0
2024-06-04 09:30:00-04:00,194.72000122070312,195.0,193.03419494628906,194.02999877929688,10693104,0.0,0.0,AAPL,192.26346588134766,191.0539144897461,61.76254920429408,0.0
2024-06-04 10:30:00-04:00,194.02499389648438,194.39999389648438,193.66000366210938,194.0500030517578,5032304,0.0,0.0,AAPL,192.40296630859376,191.1539144897461,70.95129273018222,0.0
2024-06-04 11:30:00-04:00,194.05499267578125,194.49000549316406,193.71499633789062,194.47000122070312,3593838,0.0,0.0,AAPL,192.52253112792968,191.2543145751953,74.0206355360813,0.0
2024-06-04 12:30:00-04:00,194.47000122070312,194.82000732421875,194.33999633789062,194.80499267578125,3308960,0.0,0.0,AAPL,192.68603057861327,191.35991455078124,73.90971743625086,0.0
2024-06-04 13:30:00-04:00,194.80999755859375,195.32000732421875,194.41000366210938,195.23500061035156,5053574,0.0,0.0,AAPL,192.86953048706056,191.49181243896484,75.2395090825004,0.0
2024-06-04 14:30:00-04:00,195.22999572753906,195.32000732421875,193.92999267578125,194.5072021484375,5071285,0.0,0.0,AAPL,193.03039093017577,191.6278564453125,68.25497785838337,0.0
2024-06-04 15:30:00-04:00,194.5050048828125,194.8699951171875,194.17999267578125,194.36500549316406,4327507,0.0,0.0,AAPL,193.16414108276368,191.76275665283202,61.518128919647346,0.0
2024-06-05 09:30:00-04:00,195.4199981689453,196.4199981689453,194.8800048828125,195.375,11655383,0.0,0.0,AAPL,193.4123908996582,191.93205657958984,53.92941291424333,0.0
2024-06-05 10:30:00-04:00,195.3800048828125,196.1699981689453,195.19500732421875,196.13999938964844,6044987,0.0,0.0,AAPL,193.70953063964845,192.0644564819336,64.49968188692787,0.0
2024-06-05 11:30:00-04:00,196.13999938964844,196.89999389648438,195.82000732421875,195.9250030517578,6551624,0.0,0.0,AAPL,193.9772804260254,192.180556640625,70.89906374246505,0.0
2024-06-05 12:30:00-04:00,195.9199981689453,196.25999450683594,195.60009765625,195.88519287109375,4380580,0.0,0.0,AAPL,194.24379043579103,192.29066253662108,67.92370569361664,0.0
2024-06-05 13:30:00-04:00,195.8800048828125,196.6999969482422,195.8800048828125,196.2050018310547,5004091,0.0,0.0,AAPL,194.5025405883789,192.40646270751952,78.3582276752243,0.0
2024-06-05 14:30:00-04:00,196.1999969482422,196.44000244140625,195.72000122070312,196.139892578125,4731794,0.0,0.0,AAPL,194.68603515625,192.52626068115234,76.35304442211984,0.0
2024-06-05 15:30:00-04:00,196.1300048828125,196.4499969482422,195.6199951171875,195.89999389648438,6222302,0.0,0.0,AAPL,194.73928451538086,192.64246063232423,68.89503396072534,0.0
2024-06-06 09:30:00-04:00,195.68499755859375,196.5,195.2100067138672,195.9199981689453,9631306,0.0,0.0,AAPL,194.8287841796875,192.76086059570312,69.89632827985903,0.0
2024-06-06 10:30:00-04:00,195.91000366210938,196.0,195.44000244140625,195.8350067138672,4451666,0.0,0.0,AAPL,194.9560646057129,192.8447607421875,68.53738154850569,0.0
2024-06-06 11:30:00-04:00,195.8350067138672,195.83999633789062,195.41000366210938,195.6699981689453,3210636,0.0,0.0,AAPL,195.05006484985353,192.92576080322266,63.1589691418551,0.0
2024-06-06 12:30:00-04:00,195.6768035888672,196.07000732421875,195.46499633789062,195.6479949951172,3210252,0.0,0.0,AAPL,195.1774642944336,193.01362060546876,59.925549842440184,0.0
2024-06-06 13:30:00-04:00,195.64500427246094,195.73500061035156,194.9499969482422,195.54449462890625,3816320,0.0,0.0,AAPL,195.2869888305664,193.10701049804686,53.94750670470868,0.0
2024-06-06 14:30:00-04:00,195.5399932861328,195.54080200195312,195.02000427246094,195.39300537109375,3431671,0.0,0.0,AAPL,195.35213928222657,193.22027465820312,63.2454138906635,0.0
2024-06-06 15:30:00-04:00,195.39500427246094,195.5,194.1699981689453,194.47999572753906,5961018,0.0,0.0,AAPL,195.37463912963867,193.31921844482423,51.397335864953874,0.0
2024-06-07 09:30:00-04:00,194.66000366210938,195.75,194.13999938964844,194.80999755859375,10154074,0.0,0.0,AAPL,195.41263885498046,193.41341827392577,41.77491869990937,0.0
2024-06-07 10:30:00-04:00,194.80499267578125,195.97000122070312,194.74009704589844,195.6199951171875,6480520,0.0,0.0,AAPL,195.4701385498047,193.4888180541992,42.527878758644285,0.0
2024-06-07 11:30:00-04:00,195.625,196.18499755859375,195.60000610351562,195.9550018310547,7373793,0.0,0.0,AAPL,195.52763900756835,193.5782440185547,50.416691394029826,0.0
2024-06-07 12:30:00-04:00,195.9600067138672,196.49000549316406,195.7100067138672,196.36000061035156,4552773,0.0,0.0,AAPL,195.58388900756836,193.670244140625,55.987746258259925,0.0
2024-06-07 13:30:00-04:00,196.36000061035156,196.5800018310547,195.72000122070312,195.8699951171875,5669748,0.0,0.0,AAPL,195.65202865600585,193.75174407958986,45.94915735830815,0.0
2024-06-07 14:30:00-04:00,195.86000061035156,196.44000244140625,195.5800018310547,196.4394989013672,4413006,0.0,0.0,AAPL,195.75575332641603,193.84933197021485,53.228920338498064,0.0
2024-06-07 15:30:00-04:00,196.43499755859375,196.94000244140625,196.24000549316406,196.89999389648438,7738011,0.0,0.0,AAPL,195.83200302124024,193.96453186035157,60.28803225056985,0.0
2024-06-10 09:30:00-04:00,197.1999969482422,197.2816925048828,194.8300018310547,195.6199951171875,15640700,0.0,0.0,AAPL,195.80600280761718,194.06953186035156,47.548998830660146,0.0
2024-06-10 10:30:00-04:00,195.6217041015625,195.74000549316406,195.25,195.55419921875,5515526,0.0,0.0,AAPL,195.7874626159668,194.15171569824219,47.69860663343529,0.0
2024-06-10 11:30:00-04:00,195.55999755859375,196.2100067138672,195.07000732421875,195.88839721679688,6844150,0.0,0.0,AAPL,195.78762283325196,194.23558349609374,51.74161801460658,0.0
2024-06-10 12:30:00-04:00,195.88999938964844,196.3800048828125,195.11000061035156,195.4250030517578,7537803,0.0,0.0,AAPL,195.7486228942871,194.31888366699218,48.33870652376557,0.0
2024-06-10 13:30:00-04:00,195.44000244140625,196.4499969482422,192.14999389648438,193.16000366210938,23696662,0.0,0.0,AAPL,195.59962844848633,194.3405096435547,36.56305997998259,0.0
2024-06-10 14:30:00-04:00,193.14999389648438,194.3000030517578,192.3300018310547,192.96499633789062,17145821,0.0,0.0,AAPL,195.45287857055663,194.36910949707033,36.38460774951827,0.0
2024-06-10 15:30:00-04:00,192.9600067138672,193.19000244140625,192.2899932861328,193.1300048828125,9924521,0.0,0.0,AAPL,195.31337890625,194.40040954589844,41.736515201046096,0.0
2024-06-11 09:30:00-04:00,193.66000366210938,201.0449981689453,193.63999938964844,200.89999389648438,41754118,0.0,0.0,AAPL,195.56662826538087,194.59260955810547,69.50871629231058,0.0
2024-06-11 10:30:00-04:00,200.8925018310547,204.50999450683594,200.8800048828125,204.40989685058594,33923446,0.0,0.0,AAPL,196.00362319946288,194.84700744628907,74.00523230762435,0.0
2024-06-11 11:30:00-04:00,204.39500427246094,205.4499969482422,203.4499969482422,204.22500610351562,23287350,0.0,0.0,AAPL,196.4324737548828,195.1233074951172,72.77210791460612,0.0
2024-06-11 12:30:00-04:00,204.2476043701172,206.02999877929688,203.8000030517578,205.0399932861328,15916325,0.0,0.0,AAPL,196.90724868774413,195.42016326904297,73.37330427551024,0.0
2024-06-11 13:30:00-04:00,205.02999877929688,205.41000366210938,204.44000244140625,205.0800018310547,11453848,0.0,0.0,AAPL,197.3915985107422,195.71036315917968,75.41647963227003,0.0
2024-06-11 14:30:00-04:00,205.08999633789062,205.92999267578125,204.6999969482422,205.72999572753906,12935816,0.0,0.0,AAPL,197.9540985107422,196.01386322021483,75.52520902715592,0.0
2024-06-11 15:30:00-04:00,205.72999572753906,207.16000366210938,205.49000549316406,207.13999938964844,16510894,0.0,0.0,AAPL,198.57059860229492,196.33606323242188,76.73885066081226,0.0
2024-06-12 09:30:00-04:00,207.36000061035156,215.99000549316406,206.91000366210938,215.23500061035156,56496065,0.0,0.0,AAPL,199.5513488769531,196.79136322021483,87.77465835019568,0.0
2024-06-12 10:30:00-04:00,215.22000122070312,218.1199951171875,214.67999267578125,217.58009338378906,28525914,0.0,0.0,AAPL,200.63260345458986,197.2462649536133,88.99426711019888,0.0
2024-06-12 11:30:00-04:00,217.5800018310547,217.60000610351562,215.27000427246094,215.35000610351562,17483667,0.0,0.0,AAPL,201.58210372924805,197.67066497802733,82.2870994983667,0.0
2024-06-12 12:30:00-04:00,215.33059692382812,217.36000061035156,214.86099243164062,216.92999267578125,12561436,0.0,0.0,AAPL,202.63510360717774,198.1434768676758,84.40252401352325,0.0
2024-06-12 13:30:00-04:00,216.92750549316406,219.3249969482422,216.4600067138672,218.960205078125,17876803,0.0,0.0,AAPL,203.76113891601562,198.64688110351562,91.58616740894213,0.0
2024-06-12 14:30:00-04:00,218.95010375976562,220.1999969482422,217.3699951171875,217.72999572753906,23575609,0.0,0.0,AAPL,204.80263900756836,199.1394808959961,88.62846722242823,0.0
2024-06-12 15:30:00-04:00,217.74000549316406,217.75999450683594,212.83999633789062,213.1116943359375,27633505,0.0,0.0,AAPL,205.67722396850587,199.53463470458985,77.36567930212419,0.0
2024-06-13 09:30:00-04:00,214.77999877929688,216.75,213.13999938964844,213.85020446777344,30111186,0.0,0.0,AAPL,206.59202423095704,199.9298388671875,71.96649579126802,0.0
2024-06-13 10:30:00-04:00,213.8643035888672,214.5590057373047,212.17010498046875,213.44500732421875,11890302,0.0,0.0,AAPL,207.46985473632813,200.31813903808595,67.12980668812455,0.0
2024-06-13 11:30:00-04:00,213.43589782714844,214.06179809570312,211.60000610351562,212.10000610351562,8952250,0.0,0.0,AAPL,208.30360488891603,200.6791390991211,64.30123211570094,0.0
2024-06-13 12:30:00-04:00,212.11000061035156,213.74000549316406,212.02999877929688,213.60000610351562,6757287,0.0,0.0,AAPL,209.32560501098632,201.06173919677735,65.16785821857177,0.0
2024-06-13 13:30:00-04:00,213.60499572753906,213.7899932861328,212.4001007080078,213.19000244140625,6146495,0.0,0.0,AAPL,210.33685531616212,201.42943939208985,64.18447230529533,0.0
2024-06-13 14:30:00-04:00,213.1999969482422,214.39999389648438,213.0399932861328,214.33999633789062,12111802,0.0,0.0,AAPL,211.39735488891603,201.8115393066406,64.8001217026835,0.0
2024-06-13 15:30:00-04:00,214.3300018310547,214.8800048828125,213.83200073242188,214.1300048828125,9252524,0.0,0.0,AAPL,212.05885543823243,202.2039953613281,62.53246671529036,0.0
2024-06-14 09:30:00-04:00,213.80999755859375,215.1699981689453,212.6199951171875,213.38999938964844,16970905,0.0,0.0,AAPL,212.50786056518555,202.58449523925782,45.507140181804125,0.0
2024-06-14 10:30:00-04:00,213.38999938964844,213.91990661621094,212.66000366210938,213.59500122070312,9007098,0.0,0.0,AAPL,212.97636032104492,202.9488952636719,39.166530470701545,0.0
2024-06-14 11:30:00-04:00,213.59500122070312,213.82000732421875,211.6699981689453,211.75,9057332,0.0,0.0,AAPL,213.31186065673828,203.26109527587892,40.00410122918245,0.0
2024-06-14 12:30:00-04:00,211.75,212.2790069580078,211.3000030517578,211.77999877929688,6971182,0.0,0.0,AAPL,213.6468605041504,203.57819519042968,34.35358823016742,0.0
2024-06-14 13:30:00-04:00,211.77999877929688,212.4499969482422,211.69000244140625,212.22500610351562,5419804,0.0,0.0,AAPL,213.97161102294922,203.90499145507812,27.356448260224525,0.0
2024-06-14 14:30:00-04:00,212.22950744628906,212.38999938964844,211.67999267578125,212.3800048828125,5080813,0.0,0.0,AAPL,214.2336112976074,204.22849151611328,30.61177769102224,0.0
2024-06-14 15:30:00-04:00,212.375,212.58790588378906,211.4199981689453,212.52000427246094,7731194,0.0,0.0,AAPL,214.09786148071288,204.55609375,46.82525777331668,0.0
2024-06-17 09:30:00-04:00,213.3000030517578,216.49000549316406,212.72000122070312,216.09140014648438,23579228,0.0,0.0,AAPL,214.02342681884767,204.959921875,59.221816072238056,0.0
2024-06-17 10:30:00-04:00,216.08999633789062,217.3300018310547,215.3300018310547,216.3314971923828,11752782,0.0,0.0,AAPL,214.072501373291,205.36815185546874,62.040590823973616,0.0
2024-06-17 11:30:00-04:00,216.3300018310547,217.07000732421875,215.82000732421875,216.5399932861328,7605894,0.0,0.0,AAPL,214.0530014038086,205.78225158691407,70.46078769170188,0.0
2024-06-17 12:30:00-04:00,216.5399932861328,218.10000610351562,216.1300048828125,217.82000732421875,7465754,0.0,0.0,AAPL,213.9959915161133,206.22525177001953,69.84947922049585,0.0
2024-06-17 13:30:00-04:00,217.8300018310547,218.75,217.75,218.35000610351562,8525981,0.0,0.0,AAPL,214.0269920349121,206.6792919921875,74.00001703306685,0.0
2024-06-17 14:30:00-04:00,218.34519958496094,218.94500732421875,217.9600067138672,218.15499877929688,9383966,0.0,0.0,AAPL,214.27915725708007,207.1315020751953,69.47420730738435,0.0
2024-06-17 15:30:00-04:00,218.16000366210938,218.33999633789062,215.47999572753906,216.7100067138672,11852085,0.0,0.0,AAPL,214.42214736938476,207.55784210205078,61.69536966202448,0.0
2024-06-18 09:30:00-04:00,217.61000061035156,218.6300048828125,214.44000244140625,215.30999755859375,21562377,0.0,0.0,AAPL,214.51539688110353,207.97444213867186,58.212126868350396,0.0
2024-06-18 10:30:00-04:00,215.30999755859375,215.8000030517578,213.44000244140625,214.36000061035156,11158176,0.0,0.0,AAPL,214.6283966064453,208.36544219970702,53.075989550163754,0.0
